TS,Track V,Car V,Car I
1609459300163,12.122081,10.226927,7.700251
1609459300291,12.148398,12.051901,7.635797
1609459300419,12.297533,12.201034,6.862348
1609459300547,12.534667,12.446941,4.928725
1609459300675,12.442554,12.389918,5.122087
1609459300803,12.49519,0.618468,0.253788
1609459300931,12.534667,0.385994,1.639551
1609459301060,12.381146,4.74707,5.31545
1609459301188,12.7803,11.758018,3.830991
1609459301316,12.135241,8.528881,7.732478
1609459301445,12.183489,9.937157,7.60357
1609459301574,12.468873,0.469334,1.188373
1609459301702,12.117695,8.42361,7.732478
1609459301830,12.306305,9.739774,6.636759
1609459301958,12.192262,9.89768,7.313527
1609459302088,12.69696,7.703983,4.477546
1609459302301,12.600461,5.453264,4.864271
1609459302366,12.473259,5.194472,5.379904
1609459302430,12.266829,5.519058,6.540078
1609459302558,11.86329,9.709069,9.182695
1609459302622,11.836971,11.718542,9.440513
1609459302686,12.7803,7.094288,4.21973
1609459302750,12.789072,0.500038,0.962783
1609459302814,12.811005,0.403539,1.575097
1609459302878,12.604848,5.71233,5.08986
1609459302942,12.600461,5.835146,5.154314
1609459303006,12.53028,6.014985,5.444358
1609459303070,12.25367,6.466773,6.991256
1609459303134,11.880835,8.739424,8.989333
1609459303200,11.775563,11.657133,9.891691
1609459303262,12.209807,12.126467,7.506889
1609459303326,12.363602,12.266829,6.765667
1609459303480,12.7803,0.552673,0.67274
1609459303544,12.679415,6.686088,4.76759
1609459303608,12.539053,8.050775,5.541039
1609459303672,12.389918,9.323075,6.346715
1609459303736,12.161557,9.902066,7.571343
1609459303800,12.249284,10.823462,6.894575
1609459303866,12.170331,12.060673,7.635797
1609459303993,12.126467,12.021196,7.893613
1609459304057,12.25367,12.161557,7.216846
1609459304121,12.381146,12.301919,6.475623
1609459304249,12.604848,12.521508,5.186542
1609459304377,12.692575,11.227002,4.76759
1609459304441,12.819777,3.158682,1.76846
1609459304505,12.7803,0.565832,0.640513
1609459304569,12.723277,6.199209,4.574227
1609459304697,12.394306,8.493791,6.18558
1609459304862,12.222966,9.529231,7.184618
1609459304926,12.284373,11.196299,6.926802
1609459304990,12.073832,11.972946,7.925841
1609459305054,12.152785,12.051901,7.700251
1609459305118,12.271214,12.196648,6.926802
1609459305246,12.403078,12.337009,5.31545
1609459305374,12.433783,12.359216,5.122087
1609459305439,12.482032,8.287635,3.702083
1609459305566,12.460099,0.513197,0.962783
1609459305694,12.468873,4.957613,4.670908
1609459305822,12.381146,7.098674,6.056672
1609459305950,12.187876,7.554849,7.345754
1609459306079,11.93347,9.89768,8.795971
1609459306143,12.170331,10.731351,7.732478
1609459306271,12.789072,0.500038,1.059464
1609459306399,12.258057,7.919186,6.701213
1609459306559,12.209807,10.354129,7.249073
1609459306623,12.201034,10.279562,7.184618
1609459306751,12.86364,4.843569,3.669856
1609459306879,12.657484,4.615481,4.509773
1609459307007,12.389918,5.9141,5.508812
1609459307135,12.021196,8.239386,8.215884
1609459307263,11.955401,11.854516,8.924879
1609459307391,12.789072,0.521969,0.930556
1609459307519,12.618006,5.212018,5.057633
1609459307647,12.508349,6.076393,5.541039
1609459307776,12.047514,7.603098,8.15143
1609459307904,12.170331,12.073832,7.796932
1609459308032,12.705732,9.266053,4.670908
1609459308160,12.797845,0.495652,1.027237
1609459308288,12.521508,7.875323,5.63772
1609459308416,12.236124,9.595025,7.184618
1609459308544,11.972946,11.854516,8.828198
1609459308672,12.126467,12.047514,7.668024
1609459308805,12.446941,12.354828,6.153353
1609459308933,12.872412,7.06797,3.637629
1609459309061,12.793459,0.491265,1.059464
1609459309189,12.832935,0.293882,2.251865
1609459309317,12.859253,0.175452,2.928633
1609459309445,12.872412,0.08334,3.444266
1609459309573,12.881186,0.043863,3.605402
1609459309701,12.881186,0.052636,3.637629
1609459309829,12.881186,0.052636,3.702083
1609459309957,12.881186,0.052636,3.637629
1609459310086,12.868026,0.052636,3.637629
1609459310214,12.876798,0.052636,3.669856
1609459310342,12.872412,0.052636,3.669856
1609459310470,12.881186,0.057022,3.637629
1609459310635,12.872412,0.052636,3.702083
1609459310763,12.876798,0.057022,3.637629
1609459310893,12.876798,0.052636,3.637629
1609459311021,12.881186,0.057022,3.637629
1609459311149,12.885571,0.052636,3.637629
1609459311277,12.876798,0.052636,3.669856
1609459311405,12.885571,0.052636,3.669856
1609459311534,12.881186,0.052636,3.605402
1609459311662,12.881186,0.052636,3.637629
1609459311790,12.881186,0.052636,3.669856
1609459311918,12.872412,0.052636,3.605402
1609459312046,12.872412,0.052636,3.637629
1609459312174,12.872412,0.052636,3.637629
